global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
20872,20874,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90632000,PGD Vườn Chuối,106.6839927,10.7723266,2.126710144446397,TP. Hồ Chí Minh,209,72,"1 hr 59 min
103 km",103.0,1 hr 59 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90632000,90000000__90632000,"10.77051,106.70337__10.77233,106.68399","10.77051,106.70337__10.77233,106.68399",directed_pair_key_by_code,2.6,103.0,,1 hr 59 min,,48.4316,100.4,100.4,38.6154,SUSPECT_CHANGED,HIGH,HIGH,90000000__90632000,batch_02
15897,15899,14600000,CN Tây Hà Nội,105.7733339,21.0376276,18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,1.236226507409401,TP. Hà Nội,159,97,"1 hr
50.0 km",50.0,1 hr,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__18831000,14600000__18831000,"21.03763,105.77333__21.03558,105.76163","21.03558,105.76163__21.03763,105.77333",directed_pair_key_by_code,2.0,50.0,,1 hr,,40.4457,48.0,48.0,24.0,SUSPECT_CHANGED,HIGH,HIGH,14600000__18831000,batch_02
3067,3069,38233000,PGD Hải Hậu,106.2994272,20.1992065,40232000,PGD Yên Mô,106.0026343,20.1650491,31.20760000853378,Ninh Bình,31,67,"1 hr 8 min
40.9 km",40.9,1 hr 8 min,part/output_part_31/ket_qua_tu_0_den_99.xlsx,original_output,ok,38233000__40232000,38233000__40232000,"20.19921,106.29943__20.16505,106.00263","20.16505,106.00263__20.19921,106.29943",directed_pair_key_by_code,60.0,40.9,,1 hr 8 min,,1.3106,-19.1,19.1,0.3183,SUSPECT_CHANGED,HIGH,HIGH,38233000__40232000,batch_02
3719,3721,24233000,PGD Bạch Hạc,105.437828,21.292337,24830000,PGD Vân Cơ,105.3650722,21.3400682,9.217922722380234,Phú Thọ,38,19,"25 min
14.3 km",14.3,25 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__24830000,24233000__24830000,"21.29234,105.43783__21.34007,105.36507","21.29234,105.43783__21.34007,105.36507",directed_pair_key_by_code,6.7,14.3,,25 min,,1.5513,7.6,7.6,1.1343,SUSPECT_CHANGED,HIGH,HIGH,24233000__24830000,batch_02
29977,29979,80040000,PGD Tam Bình,106.000156,10.047326,98032000,PGD Tiểu Cần,106.1918646,9.814097,33.36868491381401,Vĩnh Long,300,77,"1 時間 22 分
58.4 km",58.4,1 時間 22 分,part/output_part_300/ket_qua_tu_0_den_99.xlsx,original_output,ok,80040000__98032000,80040000__98032000,"10.04733,106.00016__9.81410,106.19186","10.04733,106.00016__9.81410,106.19186",directed_pair_key_by_code,42.3,58.4,,1 時間 22 分,,1.7501,16.1,16.1,0.3806,SUSPECT_CHANGED,HIGH,HIGH,80040000__98032000,batch_02
5032,5034,30230000,PGD Cẩm Thạch,107.2540445,21.0103086,30634000,PGD Quảng Yên,106.829208,20.938288,44.83074205268648,Quảng Ninh,51,32,"1 hr 1 min
52.1 km",52.1,1 hr 1 min,part/output_part_51/ket_qua_tu_0_den_99.xlsx,original_output,ok,30230000__30634000,30230000__30634000,"21.01031,107.25404__20.93829,106.82921","20.93829,106.82921__21.01031,107.25404",directed_pair_key_by_code,61.8,52.1,,1 hr 1 min,,1.1621,-9.7,9.7,0.157,WATCH_CHANGED,MEDIUM,MEDIUM,30230000__30634000,batch_02
2090,2092,62030000,PGD Đà Lạt,108.4357801,11.9426987,62033000,PGD Trần Phú,108.4328659,11.9359615,0.8134660308457479,Lâm Đồng,21,90,"3 min
1.5 km",1.5,3 min,part/output_part_21/ket_qua_tu_0_den_99.xlsx,original_output,ok,62030000__62033000,62030000__62033000,"11.94270,108.43578__11.93596,108.43287","11.93596,108.43287__11.94270,108.43578",directed_pair_key_by_code,1.3,1.5,,3 min,,1.844,0.2,0.2,0.1538,WATCH_CHANGED,MEDIUM,MEDIUM,62030000__62033000,batch_02
17720,17722,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,16800000,CN Ngô Quyền,106.6925006,20.8607247,0.5735325434122576,TP. Hải Phòng,178,20,"1 hr 29 min
60.9 km",60.9,1 hr 29 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__16800000,16432000__16800000,"20.86012,106.68702__20.86072,106.69250","20.86012,106.68702__20.86072,106.69250",directed_pair_key_by_code,1.8,60.9,,1 hr 29 min,,106.184,59.1,59.1,32.8333,SUSPECT_CHANGED,HIGH,HIGH,16432000__16800000,batch_02
753,755,28430000,PGD KCN Bắc Từ Sơn,105.9509634,21.1303412,28931000,PGD Nhân Trung,106.098373,21.27475,22.16695487432726,Bắc Ninh,8,53,"38 min
32.9 km",32.9,38 min,part/output_part_08/ket_qua_tu_0_den_99.xlsx,original_output,ok,28430000__28931000,28430000__28931000,"21.13034,105.95096__21.27475,106.09837","21.13034,105.95096__21.27475,106.09837",directed_pair_key_by_code,15.0,32.9,,38 min,,1.4842,17.9,17.9,1.1933,SUSPECT_CHANGED,HIGH,HIGH,28430000__28931000,batch_02
28991,28993,17230000,PGD Chợ Mới,105.780785,21.881716,22041000,PGD Tân Lập,105.8304473,21.5560468,36.57439699408825,Thái Nguyên,290,91,"52 min
45.4 km",45.4,52 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22041000,17230000__22041000,"21.88172,105.78078__21.55605,105.83045","21.55605,105.83045__21.88172,105.78078",directed_pair_key_by_code,136.0,45.4,,52 min,,1.2413,-90.6,90.6,0.6662,SUSPECT_CHANGED,HIGH,HIGH,17230000__22041000,batch_02
28382,28384,48041000,PGD Cẩm Lệ,108.2092448,16.0327745,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,58.59050692935316,TP. Đà Nẵng,284,82,"1 時間 13 分
61.2 km",61.2,1 時間 13 分,part/output_part_284/ket_qua_tu_0_den_99.xlsx,original_output,ok,48041000__48200000,48041000__48200000,"16.03277,108.20924__15.57486,108.48017","15.57486,108.48017__16.03277,108.20924",directed_pair_key_by_code,80.6,61.2,,1 時間 13 分,,1.0445,-19.4,19.4,0.2407,WATCH_CHANGED,MEDIUM,MEDIUM,48041000__48200000,batch_02
2645,2647,44234000,PGD Bến Thủy,105.7005787,18.6577566,44435000,PGD Bãi Ngang,105.714714,19.152275,55.00811495664297,Nghệ An,27,45,"1 hr 30 min
69.8 km",69.8,1 hr 30 min,part/output_part_27/ket_qua_tu_0_den_99.xlsx,original_output,ok,44234000__44435000,44234000__44435000,"18.65776,105.70058__19.15227,105.71471","18.65776,105.70058__19.15227,105.71471",directed_pair_key_by_code,88.3,69.8,,1 hr 30 min,,1.2689,-18.5,18.5,0.2095,WATCH_CHANGED,MEDIUM,MEDIUM,44234000__44435000,batch_02
20874,20876,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,2.531695471973683,TP. Hồ Chí Minh,209,74,"2 hr 4 min
105 km",105.0,2 hr 4 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90636000,90000000__90636000,"10.77051,106.70337__10.78939,106.69042","10.77051,106.70337__10.78939,106.69042",directed_pair_key_by_code,3.1,105.0,,2 hr 4 min,,41.4742,101.9,101.9,32.871,SUSPECT_CHANGED,HIGH,HIGH,90000000__90636000,batch_02
16956,16958,32200000,CN Đô Thành,105.7755539,20.9755068,32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,0.3859580521590887,TP. Hà Nội,170,56,"42 min
22.2 km",22.2,42 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32200000__32231000,32200000__32231000,"20.97551,105.77555__20.97396,105.77888","20.97396,105.77888__20.97551,105.77555",directed_pair_key_by_code,1.2,22.2,,42 min,,57.5192,21.0,21.0,17.5,SUSPECT_CHANGED,HIGH,HIGH,32200000__32231000,batch_02
2921,2923,38038000,PGD Giao Thuỷ,106.4438346,20.2791549,40032000,PGD Yên Khánh,106.0655142,20.1880888,40.74957940238835,Ninh Bình,30,21,"1 hr 10 min
55.4 km",55.4,1 hr 10 min,part/output_part_30/ket_qua_tu_0_den_99.xlsx,original_output,ok,38038000__40032000,38038000__40032000,"20.27915,106.44383__20.18809,106.06551","20.18809,106.06551__20.27915,106.44383",directed_pair_key_by_code,76.5,55.4,,1 hr 10 min,,1.3595,-21.1,21.1,0.2758,WATCH_CHANGED,MEDIUM,MEDIUM,38038000__40032000,batch_02
3721,3723,24233000,PGD Bạch Hạc,105.437828,21.292337,24832000,PGD Phong Châu,105.285056,21.345738,16.90239966003324,Phú Thọ,38,21,"34 min
22.7 km",22.7,34 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__24832000,24233000__24832000,"21.29234,105.43783__21.34574,105.28506","21.29234,105.43783__21.34574,105.28506",directed_pair_key_by_code,14.1,22.7,,34 min,,1.343,8.6,8.6,0.6099,SUSPECT_CHANGED,HIGH,HIGH,24233000__24832000,batch_02
29972,29974,80039000,PGD Mang Thít,106.109826,10.173236,98033000,PGD Càng Long,106.2052301,9.9999081,21.92131843668636,Vĩnh Long,300,72,"39 分
26.2 km",26.2,39 分,part/output_part_300/ket_qua_tu_0_den_99.xlsx,original_output,ok,80039000__98033000,80039000__98033000,"10.17324,106.10983__9.99991,106.20523","10.17324,106.10983__9.99991,106.20523",directed_pair_key_by_code,35.6,26.2,,39 分,,1.1952,-9.4,9.4,0.264,WATCH_CHANGED,MEDIUM,MEDIUM,80039000__98033000,batch_02
5007,5009,30200000,CN Cẩm Phả,107.2721382,21.0097665,30634000,PGD Quảng Yên,106.829208,20.938288,46.67013051163699,Quảng Ninh,51,7,"1 hr 5 min
53.9 km",53.9,1 hr 5 min,part/output_part_51/ket_qua_tu_0_den_99.xlsx,original_output,ok,30200000__30634000,30200000__30634000,"21.00977,107.27214__20.93829,106.82921","20.93829,106.82921__21.00977,107.27214",directed_pair_key_by_code,63.7,53.9,,1 hr 5 min,,1.1549,-9.8,9.8,0.1538,WATCH_CHANGED,MEDIUM,MEDIUM,30200000__30634000,batch_02
17716,17718,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,16630000,PGD Phong Lan,106.6902538,20.8654375,0.6804519275644381,TP. Hải Phòng,178,16,"54 min
33.8 km",33.8,54 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__16630000,16432000__16630000,"20.86012,106.68702__20.86544,106.69025","20.86012,106.68702__20.86544,106.69025",directed_pair_key_by_code,1.1,33.8,,54 min,,49.6729,32.7,32.7,29.7273,SUSPECT_CHANGED,HIGH,HIGH,16432000__16630000,batch_02
780,782,28432000,PGD Châu Khê,105.932954,21.1113942,28931000,PGD Nhân Trung,106.098373,21.27475,24.98115379555963,Bắc Ninh,8,80,"39 min
33.8 km",33.8,39 min,part/output_part_08/ket_qua_tu_0_den_99.xlsx,original_output,ok,28432000__28931000,28432000__28931000,"21.11139,105.93295__21.27475,106.09837","21.11139,105.93295__21.27475,106.09837",directed_pair_key_by_code,16.6,33.8,,39 min,,1.353,17.2,17.2,1.0361,SUSPECT_CHANGED,HIGH,HIGH,28432000__28931000,batch_02
29000,29002,17230000,PGD Chợ Mới,105.780785,21.881716,22431000,PGD Trung Thành,105.8701418,21.544298,38.63811729842275,Thái Nguyên,291,0,"1 時間
50.4 km",50.4,1 時間,part/output_part_291/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22431000,17230000__22431000,"21.88172,105.78078__21.54430,105.87014","21.54430,105.87014__21.88172,105.78078",directed_pair_key_by_code,141.0,50.4,,1 時間,,1.3044,-90.6,90.6,0.6426,SUSPECT_CHANGED,HIGH,HIGH,17230000__22431000,batch_02
28310,28312,48032000,PGD Hùng Vương,108.2120503,16.0670524,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,61.79054349311814,TP. Đà Nẵng,284,10,"1 hr 19 min
65.1 km",65.1,1 hr 19 min,part/output_part_284/ket_qua_tu_0_den_99.xlsx,original_output,ok,48032000__48200000,48032000__48200000,"16.06705,108.21205__15.57486,108.48017","15.57486,108.48017__16.06705,108.21205",directed_pair_key_by_code,84.4,65.1,,1 hr 19 min,,1.0536,-19.3,19.3,0.2287,WATCH_CHANGED,MEDIUM,MEDIUM,48032000__48200000,batch_02
2510,2512,44131000,PGD Hưng Phúc,105.6900572,18.6863161,44435000,PGD Bãi Ngang,105.714714,19.152275,51.87721069027811,Nghệ An,26,10,"1 hr 23 min
65.8 km",65.8,1 hr 23 min,part/output_part_26/ket_qua_tu_0_den_99.xlsx,original_output,ok,44131000__44435000,44131000__44435000,"18.68632,105.69006__19.15227,105.71471","18.68632,105.69006__19.15227,105.71471",directed_pair_key_by_code,81.6,65.8,,1 hr 23 min,,1.2684,-15.8,15.8,0.1936,WATCH_CHANGED,MEDIUM,MEDIUM,44131000__44435000,batch_02
20845,20847,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,2.479454946750912,TP. Hồ Chí Minh,209,45,"1 hr 48 min
101 km",101.0,1 hr 48 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90043000,90000000__90043000,"10.77051,106.70337__10.79156,106.69589","10.77051,106.70337__10.79156,106.69589",directed_pair_key_by_code,3.5,101.0,,1 hr 48 min,,40.7348,97.5,97.5,27.8571,SUSPECT_CHANGED,HIGH,HIGH,90000000__90043000,batch_02
15894,15896,14600000,CN Tây Hà Nội,105.7733339,21.0376276,14636000,PGD Trần Đăng Ninh,105.7917973,21.0394061,1.926360166426826,TP. Hà Nội,159,94,"1 hr 5 min
39.5 km",39.5,1 hr 5 min,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__14636000,14600000__14636000,"21.03763,105.77333__21.03941,105.79180","21.03763,105.77333__21.03941,105.79180",directed_pair_key_by_code,2.5,39.5,,1 hr 5 min,,20.505,37.0,37.0,14.8,SUSPECT_CHANGED,HIGH,HIGH,14600000__14636000,batch_02
2871,2873,38036000,PGD Xuân Trường,106.335617,20.295595,40232000,PGD Yên Mô,106.0026343,20.1650491,37.6525568907249,Ninh Bình,29,71,"1 hr 12 min
51.9 km",51.9,1 hr 12 min,part/output_part_29/ket_qua_tu_0_den_99.xlsx,original_output,ok,38036000__40232000,38036000__40232000,"20.29559,106.33562__20.16505,106.00263","20.16505,106.00263__20.29559,106.33562",directed_pair_key_by_code,68.7,51.9,,1 hr 12 min,,1.3784,-16.8,16.8,0.2445,WATCH_CHANGED,MEDIUM,MEDIUM,38036000__40232000,batch_02
3713,3715,24233000,PGD Bạch Hạc,105.437828,21.292337,24632000,PGD Vĩnh Tường,105.4892082,21.2642599,6.171660530672079,Phú Thọ,38,13,"14 min
7.3 km",7.3,14 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__24632000,24233000__24632000,"21.29234,105.43783__21.26426,105.48921","21.26426,105.48921__21.29234,105.43783",directed_pair_key_by_code,15.2,7.3,,14 min,,1.1828,-7.9,7.9,0.5197,SUSPECT_CHANGED,HIGH,HIGH,24233000__24632000,batch_02
29931,29933,80033000,PGD KCN Hòa Phú,105.9322726,10.1739519,80038000,PGD Trà Ôn,105.920618,9.966045,23.15341008373908,Vĩnh Long,300,31,"48 分
35.2 km",35.2,48 分,part/output_part_300/ket_qua_tu_0_den_99.xlsx,original_output,ok,80033000__80038000,80033000__80038000,"10.17395,105.93227__9.96604,105.92062","10.17395,105.93227__9.96604,105.92062",directed_pair_key_by_code,29.4,35.2,,48 分,,1.5203,5.8,5.8,0.1973,WATCH_CHANGED,MEDIUM,MEDIUM,80033000__80038000,batch_02
17419,17421,16131000,PGD Phạm Hữu Điều,106.6673094,20.8414713,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,0.4720331123691537,TP. Hải Phòng,175,19,"27 min
16.4 km",16.4,27 min,part/output_part_175/ket_qua_tu_0_den_99.xlsx,original_output,ok,16131000__16435000,16131000__16435000,"20.84147,106.66731__20.84529,106.66930","20.84147,106.66731__20.84529,106.66930",directed_pair_key_by_code,0.6,16.4,,27 min,,34.7433,15.8,15.8,26.3333,SUSPECT_CHANGED,HIGH,HIGH,16131000__16435000,batch_02
803,805,28434000,PGD Nam Tiên Sơn,105.9896789,21.1090554,28931000,PGD Nhân Trung,106.098373,21.27475,21.59740104480917,Bắc Ninh,9,3,"32 min
27.2 km",27.2,32 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28434000__28931000,28434000__28931000,"21.10906,105.98968__21.27475,106.09837","21.10906,105.98968__21.27475,106.09837",directed_pair_key_by_code,14.7,27.2,,32 min,,1.2594,12.5,12.5,0.8503,SUSPECT_CHANGED,HIGH,HIGH,28434000__28931000,batch_02
28992,28994,17230000,PGD Chợ Mới,105.780785,21.881716,22200000,CN Nam Thái Nguyên,105.8440458,21.4720158,46.02323352135339,Thái Nguyên,290,92,"1 hr 6 min
58.4 km",58.4,1 hr 6 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22200000,17230000__22200000,"21.88172,105.78078__21.47202,105.84405","21.47202,105.84405__21.88172,105.78078",directed_pair_key_by_code,149.0,58.4,,1 hr 6 min,,1.2689,-90.6,90.6,0.6081,SUSPECT_CHANGED,HIGH,HIGH,17230000__22200000,batch_02
28525,28527,48234000,PGD Tam Kỳ,108.4950863,15.5650281,48630000,PGD Tây Hồ,108.23365,16.01663,57.48165957892053,TP. Đà Nẵng,286,25,"1 hr 16 min
63.4 km",63.4,1 hr 16 min,part/output_part_286/ket_qua_tu_0_den_99.xlsx,original_output,ok,48234000__48630000,48234000__48630000,"15.56503,108.49509__16.01663,108.23365","15.56503,108.49509__16.01663,108.23365",directed_pair_key_by_code,81.6,63.4,,1 hr 16 min,,1.103,-18.2,18.2,0.223,WATCH_CHANGED,MEDIUM,MEDIUM,48234000__48630000,batch_02
2275,2277,44032000,PGD Hưng Dũng,105.6973852,18.6815437,44435000,PGD Bãi Ngang,105.714714,19.152275,52.37473374620453,Nghệ An,23,75,"1 hr 24 min
67.3 km",67.3,1 hr 24 min,part/output_part_23/ket_qua_tu_0_den_99.xlsx,original_output,ok,44032000__44435000,44032000__44435000,"18.68154,105.69739__19.15227,105.71471","18.68154,105.69739__19.15227,105.71471",directed_pair_key_by_code,82.9,67.3,,1 hr 24 min,,1.285,-15.6,15.6,0.1882,WATCH_CHANGED,MEDIUM,MEDIUM,44032000__44435000,batch_02
20856,20858,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90233000,PGD Sala,106.7243851,10.769637,2.297263459622654,TP. Hồ Chí Minh,209,56,"1 hr 46 min
99.5 km",99.5,1 hr 46 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90233000,90000000__90233000,"10.77051,106.70337__10.76964,106.72439","10.76964,106.72439__10.77051,106.70337",directed_pair_key_by_code,4.0,99.5,,1 hr 46 min,,43.3124,95.5,95.5,23.875,SUSPECT_CHANGED,HIGH,HIGH,90000000__90233000,batch_02
15891,15893,14600000,CN Tây Hà Nội,105.7733339,21.0376276,14632000,PGD Thành Thái,105.7941957,21.0288108,2.376788363929335,TP. Hà Nội,159,91,"1 hr 10 min
43.1 km",43.1,1 hr 10 min,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__14632000,14600000__14632000,"21.03763,105.77333__21.02881,105.79420","21.02881,105.79420__21.03763,105.77333",directed_pair_key_by_code,3.0,43.1,,1 hr 10 min,,18.1337,40.1,40.1,13.3667,SUSPECT_CHANGED,HIGH,HIGH,14600000__14632000,batch_02
2899,2901,38037000,PGD Nam Trực,106.1764641,20.3300853,40232000,PGD Yên Mô,106.0026343,20.1650491,25.79981528319909,Ninh Bình,29,99,"55 min
40.2 km",40.2,55 min,part/output_part_29/ket_qua_tu_0_den_99.xlsx,original_output,ok,38037000__40232000,38037000__40232000,"20.33009,106.17646__20.16505,106.00263","20.16505,106.00263__20.33009,106.17646",directed_pair_key_by_code,49.7,40.2,,55 min,,1.5582,-9.5,9.5,0.1911,WATCH_CHANGED,MEDIUM,MEDIUM,38037000__40232000,batch_02
3702,3704,24233000,PGD Bạch Hạc,105.437828,21.292337,24400000,CN TX. Phú Thọ,105.2232767,21.400478,25.26537943599365,Phú Thọ,38,2,"42 min
36.8 km",36.8,42 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__24400000,24233000__24400000,"21.29234,105.43783__21.40048,105.22328","21.29234,105.43783__21.40048,105.22328",directed_pair_key_by_code,24.7,36.8,,42 min,,1.4565,12.1,12.1,0.4899,SUSPECT_CHANGED,HIGH,HIGH,24233000__24400000,batch_02
29797,29799,78031000,PGD Tây Châu Thành,106.2435524,10.2711836,80039000,PGD Mang Thít,106.109826,10.173236,18.24184808538337,Vĩnh Long,298,97,"1 時間 42 分
73.8 km",73.8,1 時間 42 分,part/output_part_298/ket_qua_tu_0_den_99.xlsx,original_output,ok,78031000__80039000,78031000__80039000,"10.27118,106.24355__10.17324,106.10983","10.17324,106.10983__10.27118,106.24355",directed_pair_key_by_code,88.9,73.8,,1 時間 42 分,,4.0456,-15.1,15.1,0.1699,WATCH_CHANGED,MEDIUM,MEDIUM,78031000__80039000,batch_02
17515,17517,16200000,CN Đông Hải Phòng,106.7046494,20.8506619,16800000,CN Ngô Quyền,106.6925006,20.8607247,1.686893022119226,TP. Hải Phòng,176,15,"55 min
56.6 km",56.6,55 min,part/output_part_176/ket_qua_tu_0_den_99.xlsx,original_output,ok,16200000__16800000,16200000__16800000,"20.85066,106.70465__20.86072,106.69250","20.85066,106.70465__20.86072,106.69250",directed_pair_key_by_code,2.4,56.6,,55 min,,33.5528,54.2,54.2,22.5833,SUSPECT_CHANGED,HIGH,HIGH,16200000__16800000,batch_02
843,845,28534000,PGD KCN VSIP Bắc Ninh,105.9615774,21.0882167,28931000,PGD Nhân Trung,106.098373,21.27475,25.12728730602542,Bắc Ninh,9,43,"34 min
29.9 km",29.9,34 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28534000__28931000,28534000__28931000,"21.08822,105.96158__21.27475,106.09837","21.08822,105.96158__21.27475,106.09837",directed_pair_key_by_code,17.2,29.9,,34 min,,1.1899,12.7,12.7,0.7384,SUSPECT_CHANGED,HIGH,HIGH,28534000__28931000,batch_02
29001,29003,17230000,PGD Chợ Mới,105.780785,21.881716,22432000,PGD Đồng Tiến,105.8857664,21.4123732,53.30455420050509,Thái Nguyên,291,1,"1 hr 9 min
65.9 km",65.9,1 hr 9 min,part/output_part_291/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22432000,17230000__22432000,"21.88172,105.78078__21.41237,105.88577","21.41237,105.88577__21.88172,105.78078",directed_pair_key_by_code,157.0,65.9,,1 hr 9 min,,1.2363,-91.1,91.1,0.5803,SUSPECT_CHANGED,HIGH,HIGH,17230000__22432000,batch_02
28461,28463,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,48833000,PGD Thanh Bình,108.2177283,16.0795988,62.75502891721912,TP. Đà Nẵng,285,61,"1 hr 24 min
68.0 km",68.0,1 hr 24 min,part/output_part_285/ket_qua_tu_0_den_99.xlsx,original_output,ok,48200000__48833000,48200000__48833000,"15.57486,108.48017__16.07960,108.21773","15.57486,108.48017__16.07960,108.21773",directed_pair_key_by_code,86.8,68.0,,1 hr 24 min,,1.0836,-18.8,18.8,0.2166,WATCH_CHANGED,MEDIUM,MEDIUM,48200000__48833000,batch_02
