global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
23566,23568,90333000,PGD Vạn Phúc,106.7136198,10.8438678,90400000,CN 2 Thành phố Hồ Chí Minh,106.682211,10.7959893,6.333337158802196,TP. Hồ Chí Minh,236,66,"25 min
6.8 km",6.8,25 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__90400000,90333000__90400000,"10.84387,106.71362__10.79599,106.68221","10.79599,106.68221__10.84387,106.71362",directed_pair_key_by_code,9.8,6.8,,25 min,,1.0737,-3.0,3.0,0.3061,SUSPECT_CHANGED,HIGH,HIGH,90333000__90400000,batch_03
6797,6799,10638000,PGD 108 Trần Hưng Đạo,105.8419975,21.0243539,14036000,PGD Mễ Trì,105.775713,21.0135908,6.983406396956293,TP. Hà Nội,68,97,"47 min
9.5 km",9.5,47 min,part/output_part_68/ket_qua_tu_0_den_99.xlsx,original_output,ok,10638000__14036000,10638000__14036000,"21.02435,105.84200__21.01359,105.77571","21.01359,105.77571__21.02435,105.84200",directed_pair_key_by_code,11.2,9.5,,47 min,,1.3604,-1.7,1.7,0.1518,WATCH_CHANGED,MEDIUM,MEDIUM,10638000__14036000,batch_03
20607,20609,88040000,PGD Tân Thành,107.05434,10.6022139,90133000,PGD An Bình,106.7684689,10.894937,45.1082726493624,TP. Hồ Chí Minh,207,7,"1 hr 30 min
72.2 km",72.2,1 hr 30 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__90133000,88040000__90133000,"10.60221,107.05434__10.89494,106.76847","10.60221,107.05434__10.89494,106.76847",directed_pair_key_by_code,55.3,72.2,,1 hr 30 min,,1.6006,16.9,16.9,0.3056,SUSPECT_CHANGED,HIGH,HIGH,88040000__90133000,batch_03
6860,6862,10638000,PGD 108 Trần Hưng Đạo,105.8419975,21.0243539,32630000,PGD Đại An,105.7936961,20.9845139,6.690678375290328,TP. Hà Nội,69,60,"38 min
8.4 km",8.4,38 min,part/output_part_69/ket_qua_tu_0_den_99.xlsx,original_output,ok,10638000__32630000,10638000__32630000,"21.02435,105.84200__20.98451,105.79370","20.98451,105.79370__21.02435,105.84200",directed_pair_key_by_code,9.9,8.4,,38 min,,1.2555,-1.5,1.5,0.1515,WATCH_CHANGED,MEDIUM,MEDIUM,10638000__32630000,batch_03
21064,21066,90030000,PGD Bến Thành,106.6975114,10.7719804,94530000,PGD Chợ Tân Bình,106.653496,10.7869763,5.088877436198047,TP. Hồ Chí Minh,211,64,"29 min
7.7 km",7.7,29 min,part/output_part_211/ket_qua_tu_0_den_99.xlsx,original_output,ok,90030000__94530000,90030000__94530000,"10.77198,106.69751__10.78698,106.65350","10.77198,106.69751__10.78698,106.65350",directed_pair_key_by_code,5.9,7.7,,29 min,,1.5131,1.8,1.8,0.3051,SUSPECT_CHANGED,HIGH,HIGH,90030000__94530000,batch_03
13077,13079,13100000,CN Đông Hà Nội,105.9162234,21.0839803,13600000,CN Hoàng Mai,105.8500842,20.9832744,13.13446847029583,TP. Hà Nội,131,77,"52 min
19.0 km",19.0,52 min,part/output_part_906/ket_qua_tu_0_den_99.xlsx,retry_output,ok,13100000__13600000,13100000__13600000,"21.08398,105.91622__20.98327,105.85008","20.98327,105.85008__21.08398,105.91622",directed_pair_key_by_code,16.5,19.0,,52 min,,1.4466,2.5,2.5,0.1515,WATCH_CHANGED,MEDIUM,MEDIUM,13100000__13600000,batch_03
19095,19097,64033000,PGD Dĩ An,106.7573326,10.9062265,90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,21.22748317582851,TP. Hồ Chí Minh,191,95,"1 hr 4 min
40.3 km",40.3,1 hr 4 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__90836000,64033000__90836000,"10.90623,106.75733__10.71744,106.72845","10.71744,106.72845__10.90623,106.75733",directed_pair_key_by_code,30.9,40.3,,1 hr 4 min,,1.8985,9.4,9.4,0.3042,SUSPECT_CHANGED,HIGH,HIGH,64033000__90836000,batch_03
12032,12034,12836000,PGD Ocean Park,105.9434603,20.9908633,13600000,CN Hoàng Mai,105.8500842,20.9832744,9.730828265167307,TP. Hà Nội,121,32,"31 min
16.0 km",16.0,31 min,part/output_part_121/ket_qua_tu_0_den_99.xlsx,original_output,ok,12836000__13600000,12836000__13600000,"20.99086,105.94346__20.98327,105.85008","20.98327,105.85008__20.99086,105.94346",directed_pair_key_by_code,13.9,16.0,,31 min,,1.6443,2.1,2.1,0.1511,WATCH_CHANGED,MEDIUM,MEDIUM,12836000__13600000,batch_03
26465,26467,92330000,PGD Hậu Giang,106.6301338,10.7472151,92830000,PGD An Nhơn,106.6667107,10.8488493,11.98661396527702,TP. Hồ Chí Minh,265,65,"31 min
15.8 km",15.8,31 min,part/output_part_265/ket_qua_tu_0_den_99.xlsx,original_output,ok,92330000__92830000,92330000__92830000,"10.74722,106.63013__10.84885,106.66671","10.74722,106.63013__10.84885,106.66671",directed_pair_key_by_code,22.7,15.8,,31 min,,1.3181,-6.9,6.9,0.304,SUSPECT_CHANGED,HIGH,HIGH,92330000__92830000,batch_03
9230,9232,12448000,PGD Tân Ấp,105.8464946,21.0463292,14434000,PGD Bắc Thăng Long,105.790282,21.1157913,9.678463771710462,TP. Hà Nội,93,30,"21 min
13.5 km",13.5,21 min,part/output_part_93/ket_qua_tu_0_den_99.xlsx,original_output,ok,12448000__14434000,12448000__14434000,"21.04633,105.84649__21.11579,105.79028","21.04633,105.84649__21.11579,105.79028",directed_pair_key_by_code,15.9,13.5,,21 min,,1.3948,-2.4,2.4,0.1509,WATCH_CHANGED,MEDIUM,MEDIUM,12448000__14434000,batch_03
22528,22530,90136000,PGD Đông Hòa,106.7898486,10.8924574,94400000,CN 12 Thành phố Hồ Chí Minh,106.6409777,10.7996853,19.25456471898917,TP. Hồ Chí Minh,226,28,"1 hr
28.8 km",28.8,1 hr,part/output_part_226/ket_qua_tu_0_den_99.xlsx,original_output,ok,90136000__94400000,90136000__94400000,"10.89246,106.78985__10.79969,106.64098","10.79969,106.64098__10.89246,106.78985",directed_pair_key_by_code,22.1,28.8,,1 hr,,1.4957,6.7,6.7,0.3032,SUSPECT_CHANGED,HIGH,HIGH,90136000__94400000,batch_03
11283,11285,12742000,PGD Khuất Duy Tiến,105.8003775,20.9946212,12834000,PGD Đông Đô,105.8363802,21.0552597,7.708936937998311,TP. Hà Nội,113,83,"31 min
9.6 km",9.6,31 min,part/output_part_113/ket_qua_tu_0_den_99.xlsx,original_output,ok,12742000__12834000,12742000__12834000,"20.99462,105.80038__21.05526,105.83638","20.99462,105.80038__21.05526,105.83638",directed_pair_key_by_code,11.3,9.6,,31 min,,1.2453,-1.7,1.7,0.1504,WATCH_CHANGED,MEDIUM,MEDIUM,12742000__12834000,batch_03
20621,20623,88040000,PGD Tân Thành,107.05434,10.6022139,90333000,PGD Vạn Phúc,106.7136198,10.8438678,45.90993477530686,TP. Hồ Chí Minh,207,21,"1 hr 23 min
73.6 km",73.6,1 hr 23 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__90333000,88040000__90333000,"10.60221,107.05434__10.84387,106.71362","10.60221,107.05434__10.84387,106.71362",directed_pair_key_by_code,56.5,73.6,,1 hr 23 min,,1.6031,17.1,17.1,0.3027,SUSPECT_CHANGED,HIGH,HIGH,88040000__90333000,batch_03
18590,18592,64000000,CN Bình Dương,106.6670338,10.982933,93000000,CN Gia Định,106.6740565,10.7966078,20.73263154659421,TP. Hồ Chí Minh,186,90,"40 min
21.5 km",21.5,40 min,part/output_part_186/ket_qua_tu_0_den_99.xlsx,original_output,ok,64000000__93000000,64000000__93000000,"10.98293,106.66703__10.79661,106.67406","10.79661,106.67406__10.98293,106.66703",directed_pair_key_by_code,30.8,21.5,,40 min,,1.037,-9.3,9.3,0.3019,SUSPECT_CHANGED,HIGH,HIGH,64000000__93000000,batch_03
23237,23239,90300000,CN Thủ Thiêm,106.7293726,10.7875464,93231000,PGD Lê Quang Sung,106.6496587,10.7513092,9.594773336376194,TP. Hồ Chí Minh,233,37,"22 min
7.9 km",7.9,22 min,part/output_part_233/ket_qua_tu_0_den_99.xlsx,original_output,ok,90300000__93231000,90300000__93231000,"10.78755,106.72937__10.75131,106.64966","10.75131,106.64966__10.78755,106.72937",directed_pair_key_by_code,11.3,7.9,,22 min,,0.8234,-3.4,3.4,0.3009,SUSPECT_CHANGED,HIGH,HIGH,90300000__93231000,batch_03
18997,18999,64032000,PGD Mỹ Phước,106.6070371,11.1326431,92831000,PGD Hiệp Thành,106.6434221,10.8767708,28.72757974892471,TP. Hồ Chí Minh,190,97,"41 min
23.8 km",23.8,41 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__92831000,64032000__92831000,"11.13264,106.60704__10.87677,106.64342","10.87677,106.64342__11.13264,106.60704",directed_pair_key_by_code,34.0,23.8,,41 min,,0.8285,-10.2,10.2,0.3,WATCH_CHANGED,MEDIUM,MEDIUM,64032000__92831000,batch_03
23722,23724,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,93231000,PGD Lê Quang Sung,106.6496587,10.7513092,9.138159229319651,TP. Hồ Chí Minh,238,22,"36 min
8.9 km",8.9,36 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__93231000,90334000__93231000,"10.79416,106.72104__10.75131,106.64966","10.75131,106.64966__10.79416,106.72104",directed_pair_key_by_code,12.7,8.9,,36 min,,0.9739,-3.8,3.8,0.2992,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__93231000,batch_03
21683,21685,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,90333000,PGD Vạn Phúc,106.7136198,10.8438678,5.499703017934564,TP. Hồ Chí Minh,217,83,"21 min
5.4 km",5.4,21 min,part/output_part_217/ket_qua_tu_0_den_99.xlsx,original_output,ok,90100000__90333000,90100000__90333000,"10.88187,106.74586__10.84387,106.71362","10.84387,106.71362__10.88187,106.74586",directed_pair_key_by_code,7.7,5.4,,21 min,,0.9819,-2.3,2.3,0.2987,WATCH_CHANGED,MEDIUM,MEDIUM,90100000__90333000,batch_03
20959,20961,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,94831000,PGD Phú Hưng,106.6699129,10.7999104,4.903657077288851,TP. Hồ Chí Minh,210,59,"25 min
7.4 km",7.4,25 min,part/output_part_210/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__94831000,90000000__94831000,"10.77051,106.70337__10.79991,106.66991","10.77051,106.70337__10.79991,106.66991",directed_pair_key_by_code,5.7,7.4,,25 min,,1.5091,1.7,1.7,0.2982,WATCH_CHANGED,MEDIUM,MEDIUM,90000000__94831000,batch_03
21435,21437,90042000,PGD Hiệp Bình Phước,106.7247173,10.8631262,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,8.55775450139563,TP. Hồ Chí Minh,215,35,"32 min
12.2 km",12.2,32 min,part/output_part_215/ket_qua_tu_0_den_99.xlsx,original_output,ok,90042000__90043000,90042000__90043000,"10.86313,106.72472__10.79156,106.69589","10.79156,106.69589__10.86313,106.72472",directed_pair_key_by_code,9.4,12.2,,32 min,,1.4256,2.8,2.8,0.2979,WATCH_CHANGED,MEDIUM,MEDIUM,90042000__90043000,batch_03
18710,18712,64030000,PGD Lái Thiêu,106.7037247,10.9113847,92333000,PGD Lạc Long Quân,106.6507963,10.7841392,15.2842107183978,TP. Hồ Chí Minh,188,10,"49 min
28.8 km",28.8,49 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__92333000,64030000__92333000,"10.91138,106.70372__10.78414,106.65080","10.78414,106.65080__10.91138,106.70372",directed_pair_key_by_code,22.2,28.8,,49 min,,1.8843,6.6,6.6,0.2973,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__92333000,batch_03
23481,23483,90332000,PGD Thảo Điền,106.7360342,10.8052701,90831000,PGD Bến Vân Đồn,106.6936118,10.7582238,6.988534198887031,TP. Hồ Chí Minh,235,81,"31 min
13.1 km",13.1,31 min,part/output_part_235/ket_qua_tu_0_den_99.xlsx,original_output,ok,90332000__90831000,90332000__90831000,"10.80527,106.73603__10.75822,106.69361","10.75822,106.69361__10.80527,106.73603",directed_pair_key_by_code,10.1,13.1,,31 min,,1.8745,3.0,3.0,0.297,WATCH_CHANGED,MEDIUM,MEDIUM,90332000__90831000,batch_03
23961,23963,90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,91200000,CN Sài Gòn,106.7072001,10.7281824,12.99694205857741,TP. Hồ Chí Minh,240,61,"51 min
13.3 km",13.3,51 min,part/output_part_240/ket_qua_tu_0_den_99.xlsx,original_output,ok,90433000__91200000,90433000__91200000,"10.83842,106.66764__10.72818,106.70720","10.72818,106.70720__10.83842,106.66764",directed_pair_key_by_code,18.9,13.3,,51 min,,1.0233,-5.6,5.6,0.2963,WATCH_CHANGED,MEDIUM,MEDIUM,90433000__91200000,batch_03
21645,21647,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,94433000,PGD Phan Huy Ích,106.6323083,10.828896,8.090754207501389,TP. Hồ Chí Minh,217,45,"16 min
7.4 km",7.4,16 min,part/output_part_217/ket_qua_tu_0_den_99.xlsx,original_output,ok,90043000__94433000,90043000__94433000,"10.79156,106.69589__10.82890,106.63231","10.79156,106.69589__10.82890,106.63231",directed_pair_key_by_code,10.5,7.4,,16 min,,0.9146,-3.1,3.1,0.2952,WATCH_CHANGED,MEDIUM,MEDIUM,90043000__94433000,batch_03
18818,18820,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,24.01618389144281,TP. Hồ Chí Minh,189,18,"45 min
25.4 km",25.4,45 min,part/output_part_189/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__90636000,64031000__90636000,"11.00380,106.71695__10.78939,106.69042","10.78939,106.69042__11.00380,106.71695",directed_pair_key_by_code,36.0,25.4,,45 min,,1.0576,-10.6,10.6,0.2944,WATCH_CHANGED,MEDIUM,MEDIUM,64031000__90636000,batch_03
23986,23988,90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,92632000,PGD Rạch Ông,106.6853914,10.7475944,10.28346506686551,TP. Hồ Chí Minh,240,86,"39 min
9.6 km",9.6,39 min,part/output_part_240/ket_qua_tu_0_den_99.xlsx,original_output,ok,90433000__92632000,90433000__92632000,"10.83842,106.66764__10.74759,106.68539","10.74759,106.68539__10.83842,106.66764",directed_pair_key_by_code,13.6,9.6,,39 min,,0.9335,-4.0,4.0,0.2941,WATCH_CHANGED,MEDIUM,MEDIUM,90433000__92632000,batch_03
23536,23538,90332000,PGD Thảo Điền,106.7360342,10.8052701,94032000,PGD Ngô Quyền,106.664916,10.7625387,9.10626278432013,TP. Hồ Chí Minh,236,36,"43 min
14.1 km",14.1,43 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90332000__94032000,90332000__94032000,"10.80527,106.73603__10.76254,106.66492","10.76254,106.66492__10.80527,106.73603",directed_pair_key_by_code,10.9,14.1,,43 min,,1.5484,3.2,3.2,0.2936,WATCH_CHANGED,MEDIUM,MEDIUM,90332000__94032000,batch_03
23646,23648,90333000,PGD Vạn Phúc,106.7136198,10.8438678,94532000,PGD Bàu Cát,106.640501,10.792999,9.786202866298156,TP. Hồ Chí Minh,237,46,"56 min
17.2 km",17.2,56 min,part/output_part_237/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__94532000,90333000__94532000,"10.84387,106.71362__10.79300,106.64050","10.79300,106.64050__10.84387,106.71362",directed_pair_key_by_code,13.3,17.2,,56 min,,1.7576,3.9,3.9,0.2932,WATCH_CHANGED,MEDIUM,MEDIUM,90333000__94532000,batch_03
25623,25625,91232000,PGD Tân Phú,106.64491,10.778592,92836000,PGD Hạnh Thông Tây,106.6595606,10.8359748,6.578276285861655,TP. Hồ Chí Minh,257,23,"22 min
11.5 km",11.5,22 min,part/output_part_257/ket_qua_tu_0_den_99.xlsx,original_output,ok,91232000__92836000,91232000__92836000,"10.77859,106.64491__10.83597,106.65956","10.77859,106.64491__10.83597,106.65956",directed_pair_key_by_code,8.9,11.5,,22 min,,1.7482,2.6,2.6,0.2921,WATCH_CHANGED,MEDIUM,MEDIUM,91232000__92836000,batch_03
22552,22554,90137000,PGD Long Bình,106.8237366,10.8413876,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,16.52877086993307,TP. Hồ Chí Minh,226,52,"1 hr 3 min
28.8 km",28.8,1 hr 3 min,part/output_part_226/ket_qua_tu_0_den_99.xlsx,original_output,ok,90137000__90235000,90137000__90235000,"10.84139,106.82374__10.76564,106.69353","10.76564,106.69353__10.84139,106.82374",directed_pair_key_by_code,22.3,28.8,,1 hr 3 min,,1.7424,6.5,6.5,0.2915,WATCH_CHANGED,MEDIUM,MEDIUM,90137000__90235000,batch_03
23637,23639,90333000,PGD Vạn Phúc,106.7136198,10.8438678,94233000,PGD Trương Vĩnh Ký,106.6339046,10.7932417,10.36779394975789,TP. Hồ Chí Minh,237,37,"35 min
10.0 km",10.0,35 min,part/output_part_237/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__94233000,90333000__94233000,"10.84387,106.71362__10.79324,106.63390","10.79324,106.63390__10.84387,106.71362",directed_pair_key_by_code,14.1,10.0,,35 min,,0.9645,-4.1,4.1,0.2908,WATCH_CHANGED,MEDIUM,MEDIUM,90333000__94233000,batch_03
22411,22413,90135000,PGD Thuận Giao,106.7227778,10.9482778,94000000,CN 10 Thành phố Hồ Chí Minh,106.673082,10.765361,21.05102536081364,TP. Hồ Chí Minh,225,11,"1 hr 18 min
35.1 km",35.1,1 hr 18 min,part/output_part_225/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__94000000,90135000__94000000,"10.94828,106.72278__10.76536,106.67308","10.76536,106.67308__10.94828,106.72278",directed_pair_key_by_code,27.2,35.1,,1 hr 18 min,,1.6674,7.9,7.9,0.2904,WATCH_CHANGED,MEDIUM,MEDIUM,90135000__94000000,batch_03
18937,18939,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,41.88736881811979,TP. Hồ Chí Minh,190,37,"56 min
37.3 km",37.3,56 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90235000,64032000__90235000,"11.13264,106.60704__10.76564,106.69353","10.76564,106.69353__11.13264,106.60704",directed_pair_key_by_code,52.5,37.3,,56 min,,0.8905,-15.2,15.2,0.2895,WATCH_CHANGED,MEDIUM,MEDIUM,64032000__90235000,batch_03
20647,20649,88040000,PGD Tân Thành,107.05434,10.6022139,92000000,CN 5 Thành phố Hồ Chí Minh,106.6738508,10.756692,44.98438640897071,TP. Hồ Chí Minh,207,47,"1 hr 29 min
73.1 km",73.1,1 hr 29 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__92000000,88040000__92000000,"10.60221,107.05434__10.75669,106.67385","10.60221,107.05434__10.75669,106.67385",directed_pair_key_by_code,56.7,73.1,,1 hr 29 min,,1.625,16.4,16.4,0.2892,WATCH_CHANGED,MEDIUM,MEDIUM,88040000__92000000,batch_03
19020,19022,64032000,PGD Mỹ Phước,106.6070371,11.1326431,94433000,PGD Phan Huy Ích,106.6323083,10.828896,33.88764917843154,TP. Hồ Chí Minh,191,20,"1 hr 17 min
51.8 km",51.8,1 hr 17 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__94433000,64032000__94433000,"11.13264,106.60704__10.82890,106.63231","10.82890,106.63231__11.13264,106.60704",directed_pair_key_by_code,40.2,51.8,,1 hr 17 min,,1.5286,11.6,11.6,0.2886,WATCH_CHANGED,MEDIUM,MEDIUM,64032000__94433000,batch_03
22355,22357,90135000,PGD Thuận Giao,106.7227778,10.9482778,90635000,PGD Đô Thành,106.6756618,10.7892362,18.417885856817,TP. Hồ Chí Minh,224,55,"39 min
17.8 km",17.8,39 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__90635000,90135000__90635000,"10.94828,106.72278__10.78924,106.67566","10.78924,106.67566__10.94828,106.72278",directed_pair_key_by_code,25.0,17.8,,39 min,,0.9665,-7.2,7.2,0.288,WATCH_CHANGED,MEDIUM,MEDIUM,90135000__90635000,batch_03
20436,20438,88038000,PGD Long Điền,107.2164178,10.4169245,93230000,PGD Vĩnh Lộc,106.596,10.8158889,81.02942473232297,TP. Hồ Chí Minh,205,36,"1 hr 6 min
71.3 km",71.3,1 hr 6 min,part/output_part_205/ket_qua_tu_0_den_99.xlsx,original_output,ok,88038000__93230000,88038000__93230000,"10.41692,107.21642__10.81589,106.59600","10.41692,107.21642__10.81589,106.59600",directed_pair_key_by_code,100.0,71.3,,1 hr 6 min,,0.8799,-28.7,28.7,0.287,WATCH_CHANGED,MEDIUM,MEDIUM,88038000__93230000,batch_03
24074,24076,90434000,PGD Thái Sơn,106.687313,10.824671,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,9.458645425440723,TP. Hồ Chí Minh,241,74,"54 min
19.3 km",19.3,54 min,part/output_part_241/ket_qua_tu_0_den_99.xlsx,original_output,ok,90434000__92600000,90434000__92600000,"10.82467,106.68731__10.74240,106.66531","10.74240,106.66531__10.82467,106.68731",directed_pair_key_by_code,15.0,19.3,,54 min,,2.0405,4.3,4.3,0.2867,WATCH_CHANGED,MEDIUM,MEDIUM,90434000__92600000,batch_03
23898,23900,90431000,PGD Phú Nhuận,106.680485,10.799081,92830000,PGD An Nhơn,106.6667107,10.8488493,5.73482518569479,TP. Hồ Chí Minh,239,98,"40 min
9.0 km",9.0,40 min,part/output_part_239/ket_qua_tu_0_den_99.xlsx,original_output,ok,90431000__92830000,90431000__92830000,"10.79908,106.68049__10.84885,106.66671","10.79908,106.68049__10.84885,106.66671",directed_pair_key_by_code,7.0,9.0,,40 min,,1.5694,2.0,2.0,0.2857,WATCH_CHANGED,MEDIUM,MEDIUM,90431000__92830000,batch_03
26943,26945,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,94830000,PGD Thuận Hưng,106.6060609,10.8567192,14.26439046210204,TP. Hồ Chí Minh,270,43,"38 min
19.5 km",19.5,38 min,part/output_part_270/ket_qua_tu_0_den_99.xlsx,original_output,ok,92600000__94830000,92600000__94830000,"10.74240,106.66531__10.85672,106.60606","10.74240,106.66531__10.85672,106.60606",directed_pair_key_by_code,27.3,19.5,,38 min,,1.367,-7.8,7.8,0.2857,WATCH_CHANGED,MEDIUM,MEDIUM,92600000__94830000,batch_03
22616,22618,90137000,PGD Long Bình,106.8237366,10.8413876,93000000,CN Gia Định,106.6740565,10.7966078,17.08934024349207,TP. Hồ Chí Minh,227,16,"58 min
29.3 km",29.3,58 min,part/output_part_227/ket_qua_tu_0_den_99.xlsx,original_output,ok,90137000__93000000,90137000__93000000,"10.84139,106.82374__10.79661,106.67406","10.79661,106.67406__10.84139,106.82374",directed_pair_key_by_code,22.8,29.3,,58 min,,1.7145,6.5,6.5,0.2851,WATCH_CHANGED,MEDIUM,MEDIUM,90137000__93000000,batch_03
19605,19607,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,90300000,CN Thủ Thiêm,106.7293726,10.7875464,61.7782515759795,TP. Hồ Chí Minh,197,5,"1 hr 35 min
65.9 km",65.9,1 hr 35 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__90300000,88000000__90300000,"10.34819,107.07531__10.78755,106.72937","10.34819,107.07531__10.78755,106.72937",directed_pair_key_by_code,92.1,65.9,,1 hr 35 min,,1.0667,-26.2,26.2,0.2845,WATCH_CHANGED,MEDIUM,MEDIUM,88000000__90300000,batch_03
24623,24625,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,94033000,PGD Tô Hiến Thành,106.6680151,10.7796478,4.069717171965924,TP. Hồ Chí Minh,247,23,"16 min
5.8 km",5.8,16 min,part/output_part_247/ket_qua_tu_0_den_99.xlsx,original_output,ok,90800000__94033000,90800000__94033000,"10.76595,106.70256__10.77965,106.66802","10.76595,106.70256__10.77965,106.66802",directed_pair_key_by_code,8.1,5.8,,16 min,,1.4252,-2.3,2.3,0.284,WATCH_CHANGED,MEDIUM,MEDIUM,90800000__94033000,batch_03
23935,23937,90431000,PGD Phú Nhuận,106.680485,10.799081,94700000,CN Thủ Đức,106.7575507,10.8576366,10.64123748713257,TP. Hồ Chí Minh,240,35,"43 min
9.1 km",9.1,43 min,part/output_part_240/ket_qua_tu_0_den_99.xlsx,original_output,ok,90431000__94700000,90431000__94700000,"10.79908,106.68049__10.85764,106.75755","10.79908,106.68049__10.85764,106.75755",directed_pair_key_by_code,12.7,9.1,,43 min,,0.8552,-3.6,3.6,0.2835,WATCH_CHANGED,MEDIUM,MEDIUM,90431000__94700000,batch_03
23738,23740,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,94500000,CN Tân Bình,106.6531502,10.8010574,7.455089531418654,TP. Hồ Chí Minh,238,38,"40 min
15.4 km",15.4,40 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__94500000,90334000__94500000,"10.79416,106.72104__10.80106,106.65315","10.79416,106.72104__10.80106,106.65315",directed_pair_key_by_code,12.0,15.4,,40 min,,2.0657,3.4,3.4,0.2833,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__94500000,batch_03
20666,20668,88040000,PGD Tân Thành,107.05434,10.6022139,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,45.27767639448789,TP. Hồ Chí Minh,207,66,"1 hr 34 min
74.3 km",74.3,1 hr 34 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__92600000,88040000__92600000,"10.60221,107.05434__10.74240,106.66531","10.60221,107.05434__10.74240,106.66531",directed_pair_key_by_code,57.9,74.3,,1 hr 34 min,,1.641,16.4,16.4,0.2832,WATCH_CHANGED,MEDIUM,MEDIUM,88040000__92600000,batch_03
25260,25262,91031000,PGD Trần Xuân Soạn,106.7055348,10.7517129,93230000,PGD Vĩnh Lộc,106.596,10.8158889,13.93111119493147,TP. Hồ Chí Minh,253,60,"34 min
17.5 km",17.5,34 min,part/output_part_253/ket_qua_tu_0_den_99.xlsx,original_output,ok,91031000__93230000,91031000__93230000,"10.75171,106.70553__10.81589,106.59600","10.75171,106.70553__10.81589,106.59600",directed_pair_key_by_code,24.4,17.5,,34 min,,1.2562,-6.9,6.9,0.2828,WATCH_CHANGED,MEDIUM,MEDIUM,91031000__93230000,batch_03
